text,true_label,pred_prob,pred_label
" Indian Army has built a 1,000-bed quarantine facility for COVID-19.		",0,0.00062256,
" The Ministry of Health in Spain issues advice about the coronavirus outbreak.		",0,0.000622636,
" Businessman Ratan Tata has said that 2020 is the year to survive and not care about profil and losses.		",0,0.000622852,
" The Netflix Korean drama ""My Secret Terrius"" predicted the coronavirus outbreak in 2018.		",0,0.000622929,
Suspects to avoid criminal charges in UK during Covid-19 crisis  https://www.theguardian.com/law/2020/apr/14/suspects-to-avoid-criminal-charges-in-uk-during-covid-19-crisis?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586930675 ,1,0.000622947,
" Valley County, Montana, mandated pink arm bands for residents who had submitted to quarantine protocol.		",0,0.000622964,
" Drinking bitter gourd juice cures the coronavirus.		",0,0.000623128,
Low-skilled men suffer highest COVID fatalities in England and Wales  https://reut.rs/3fBpxvn  pic.twitter.com/BzlByOBbfL,1,0.000623164,
" The new coronavirus created by China in a laboratory to ""kill 1% of its population"".		",0,0.000623299,
" Image of people participating in a 'Chariot pulling' festival in Kalabari district (Karnataka) despite the current lockdown in the country implemented to handle COVID-19 spread.		",0,0.000623436,
"Diabetics make up a fifth of Scottish hospital Covid-19 deaths

 http://bbc.in/36MgV1e ",1,0.000623526,
"The boy is the resident of Gurugram's Palam Vihar area and is the fifth person of the region who have symptoms of Covid-19.
 https://www.indiatoday.in/india/story/suspected-covid-19-positive-16-year-old-quarantined-in-gurugram-1658085-2020-03-21 ",1,0.000623758,
Australia's biggest states hold off on easing COVID-19 restrictions for businesses  https://reut.rs/3ciA9x3  pic.twitter.com/jexMGqIaT6,1,0.000623885,
 A Whatsapp message claims that Japanese immunologist Tasuku Honjo said,0,0.000623927,
Global report: Anthony Fauci and two other White House Covid-19 taskforce members to self-quarantine  https://www.theguardian.com/world/2020/may/10/global-report-anthony-fauci-and-two-other-white-house-covid-19-taskforce-members-to-self-quarantine?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589083664 ,1,0.000624283,
Two centrally run committees to shape UK's COVID-19 approach in shake-up - Telegraph  https://reut.rs/303HoWI  pic.twitter.com/sw6o7IP4CO,1,0.000624307,
"Dr Shashank Joshi, Member of Covid-19 Task Force in Maharashtra explains why situation in Mumbai is so grim.
#Covid19
Watch #NewsToday LIVE with @sardesairajdeep:  http://bit.ly/IT_LiveTV  pic.twitter.com/16P5sapIHp",1,0.000624359,
Future policy actions will depend on how #Covid_19 crisis pans out: Finance Minister  https://www.ndtv.com/india-news/future-policy-actions-will-depend-on-how-virus-crisis-pans-out-nirmala-sitharaman-2234004  pic.twitter.com/tAiq8txYiL,1,0.000624562,
" Cristiano Ronaldo is turning his hotels into hospitals to fight coronavirus.		",0,0.000624612,
"#Exclusive
Delhi's Deputy CM @msisodia denies any kind of rift in Delhi, says our focus is on fighting #Covid. 
Watch #NewsToday LIVE with @sardesairajdeep:  http://bit.ly/IT_LiveTV  pic.twitter.com/syMzR3tLLG",1,0.00062475,
"With six deaths caused by #Covid_19 out of the 69 cases of infection reported from the State, Gujarat is witnessing the highest fatality rate in the country https://bit.ly/3dC4asR ",1,0.00062488,
"With WHO declaring COVID-19 a global pandemic, the need for social distancing to prevent the spread of the infection is being underscored

#coronavirus #covid19 http://bit.ly/2IHvlEq ",1,0.000624985,
"Thirty-nine people of Bihar tested positive for COVID-19 on Monday, taking the total number of cases to 746 in the state, a top health department official said.
#Bihar #COVID19 https://trib.al/XXpuhj5 ",1,0.000624991,
" A new virus in tomatoes is more dangerous than the novel coronavirus.		",0,0.000625023,
" Italy's Prime Minister Giuseppe Conte broke down publicly due to the ongoing coronavirus pandemic.		",0,0.000625035,
"Rajasthan hotels, bars struggle to survive due to #COVID brakes on tourism  https://www.ndtv.com/india-news/coronavirus-rajasthan-hotels-bars-struggle-to-survive-due-to-covid-brakes-on-tourism-2252025  pic.twitter.com/XgC8XQFEpD",1,0.000625053,
"Locals oppose burial of doctor who died due to covid-19, protest outside cemetery.
India Today's @shalinilobo93 gets you more on this
Watch #5iveLive with @ShivAroor:  https://bit.ly/3aue79f  pic.twitter.com/nmBXkNiZ2c",1,0.000625183,
" RSS chief Mohan Bhagwat said he has lost faith in religion due to coronavirus pandemic.		",0,0.000625236,
" Castilla La-Mancha prohibits the use of adapted diving masks in patients with COVID-19.		",0,0.000625264,
" An alleged tweet from the president of the Vox political party in Spain, Santiago Abascal, in which someone has to answer for the infected including a misspelling.		",0,0.000625299,
"Here are the latest figures for #Coronavirus cases in #India at 9 am on Saturday.
 #CoronavirusUpdates:  https://bit.ly/38Mxn0M 
#CoronavirusPandemic #coronavirusIndia #COVID19india #Covid_19 #DIU pic.twitter.com/s3S812JkxY",1,0.000625345,
" A book published in 1981 said that in 2020 a severe pneumonia-like illness would spread across the world, and calling it ""Wuhan-400"".		",0,0.000625345,
"The Tamil Nadu government on Monday announced resumption of liquor sales from May 7 after a long dry spell due to COVID-19 lockdown since March 24.
#TamilNadu #COVID19 #Lockdown https://trib.al/e3po32Q ",1,0.000625418,
"The Tamil Nadu government on Monday announced resumption of liquor sales from May 7 after a long dry spell due to COVID-19 lockdown since March 24.
#TamilNadu #COVID19 #Lockdown https://trib.al/aFlirBD ",1,0.000625418,
"Just in: With 27 new deaths, Gujarat's COVID-19 fatality count climbs to 1007. New 412 infections were also reported from the state
-via @LangaMahesh 
More updates:   http://bit.ly/2XkTetP ",1,0.000625515,
9 COVID-19 Cases Reported At Army-Run Quarantine Unit In Rajasthan  https://www.ndtv.com/india-news/coronavirus-quarantine-facility-run-by-army-in-rajasthans-jaisalmer-under-lockdown-after-9-test-posi-2203570  #NDTVNewsBeeps pic.twitter.com/Wgsnv0cGtR,1,0.000625585,
Lockdowns may have averted three million deaths in Europe by curbing COVID-19 - study  https://reut.rs/2MH9rDa  pic.twitter.com/qGJYATTvhs,1,0.000625595,
"With at least 24 of its occupants testing #positive for the novel #coronavirus, an Islamic centre in the national capital has turned out to be the latest hotspot of COVID-19

 https://bit.ly/3aAmXTy ",1,0.000625612,
" Coronavirus patients in China are caught by officials on a highway.		",0,0.000625618,
" Coronavirus patients in China are caught by officials on a highway.		",0,0.000625618,
"While pandemics such as COVID-19 are not new to the world, it is important to stay protected in every manner possible. #CoronavirusOutbreak #Medical #Insurance https://trib.al/idipxlo ",1,0.000625671,
Show me the data: U.S. doctors skeptical of reported COVID breakthrough  https://reut.rs/3hxJowx  pic.twitter.com/wVN7TlHytv,1,0.000625696,
Show me the data: U.S. doctors skeptical of reported COVID breakthrough  https://reut.rs/3d3Di3y  pic.twitter.com/qmP31cZheH,1,0.000625696,
Show me the data: U.S. doctors skeptical of reported COVID breakthrough  https://reut.rs/2zI0t5W  pic.twitter.com/ihvjjI5GwD,1,0.000625696,
Qatar's migrant workers beg for food as Covid-19 infections rise  https://www.theguardian.com/global-development/2020/may/07/qatars-migrant-workers-beg-for-food-as-covid-19-infections-rise?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588834431 ,1,0.000625764,
" WhatsApp group admins were detained for sharing coronavirus messages in Dadar, Mumbai.		",0,0.000625988,
"#CoronavirusCrisis | #Delhi's neighbours get wary as COVID cases continue to rise; UP, Haryana seal borders. Take a look at this report by India Today's @sushantm870 and @PrashastiMedia.
#6PMPrime LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/T5d6ykgu1z",1,0.000626129,
US germ warfare lab creates test for pre-infectious Covid-19 carriers  https://www.theguardian.com/world/2020/may/01/us-germ-warfare-lab-creates-test-for-pre-infectious-covid-19-carriers?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588346379 ,1,0.000626209,
" PM Modi dressed ""like a marriage reception"" on his visit to a hospital recently despite the COVID-19 pandemic in the country.		",0,0.000626356,
"Over 8,000 #COVID__19 cases in #India, death toll at 273.
#Coronavirus LIVE Updates:  https://bit.ly/3eedZO3 
#DIU #coronaupdatesindia #CoronavirusOutbreakindia pic.twitter.com/1Gr5qnyIKK",1,0.000626579,
" Mantova hospital, in Italy, tests plasma treatment to heal COVID-19 patients. The Italian government has sent the Carabinieri to stop the experimentation. It's because of Bill Gates.		",0,0.000626608,
" In Spain, Extremadura region will allow people to go for a walk in big boulevards.		",0,0.000626627,
"Eleven people, including a COVID- 19 patient and two newly married couples, have been booked in Maharashtra for allegedly flouting quarantine norms and holding marriage functions.
#coronavirusindia https://www.indiatoday.in/india/story/covid-19-patient-among-11-booked-for-flouting-quarantine-prohibitory-orders-1660940-2020-03-29 ",1,0.000626826,
"#CoronavirusOutbreak | In the wake of the #COVID-19 threat, Sri Sitarama Tiru Kalyana Mahotsavam, the annual mega religious fete, will be conducted in a simple and customary manner by the temple priests.
 https://trib.al/McE50sP ",1,0.000626834,
"In India, the recovery rate of #COVID patients is more than 42% and mortality rate is below 3%: Dr. Rakesh Verma, Additional Director General of Health Services. 
Full interview:   https://bit.ly/2yG3WBy 
#ReporterDiary by @mewatisanjoo pic.twitter.com/cW7XLKI1hA",1,0.000626836,
"Just In | 30 media persons, mostly with  the electronic media were tested for COVID-19 by Gurugram administration on Tuesday. Tests were conducted with Rapid Test Kits. All samples tested negative.  
- @berwaltweets",1,0.000627015,
" Posts claim that the speaker of the Winsconsin state assembly Robin Vos wore protective gear that ""election workers he forced to work ... do not have.""		",0,0.000627075,
" Anthony Fauci knew about the new coronavirus from 2017 and journalists exhibit mannequins as COVID-19 patients to deceive the public, according to an interview with a man named Rashid Buttar.		",0,0.000627151,
" Dermatological lesions on the feet of children and adolescents and its possible relationship with COVID-19.		",0,0.000627353,
" The EU has confirmed that 5G networks are harmful to people's health.		",0,0.000627382,
"Tea stall owner near Maharashtra Chief Minister's home #Covid_19 positive

 https://www.ndtv.com/india-news/coronavirus-india-tea-stall-owner-near-maharashtra-chief-minister-uddhav-thackerays-home-covid-19-po-2207287 
#CoronavirusOutbreakindia #Coronavirus pic.twitter.com/be19rYTIgh",1,0.000627385,
"At 2,919, Maharashtra has highest number of Covid-19 cases
#coronavirusindia https://www.indiatoday.in/india/story/coronavirus-india-death-toll-number-cases-news-update-positive-cases-covid19-1667469-2020-04-16 ",1,0.000627625,
" French high school in the town of Langres was chosen to test a vaccine against COVID-19.		",0,0.000627706,
"With 11,220 new COVID-19 cases and 325 deaths registered on June 15, the total number of infections and the death toll in India reached 3,32,777 and 9,521 respectively.
 https://trib.al/ekXbvDv  #Coronavirus #Covid19",1,0.000627781,
Calls to legislate Covid-19 eviction moratoriums as ACT accused of pursuing social housing tenants  https://www.theguardian.com/world/2020/apr/06/calls-to-legislate-covid-19-eviction-moratoriums-as-act-accused-of-pursuing-social-housing-tenants?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586155158 ,1,0.000627827,
"#Coronavirus : Indian Army jawan in Ladakh, father test positive for Covid-19
Live update :  https://bit.ly/3a074FD  pic.twitter.com/kOACOzHlD9",1,0.000628281,
"Bharat Heavy Electricals Limited has readied a prototype light-weight, walk-through disinfection chamber based on its in-house concept and design as a contribution to the country's efforts to contain the spread of #Covid-19.
 https://trib.al/p4jbGcT ",1,0.000628325,
"Just In | As many as 73 new #COVID-19 positive cases were detected in #Odisha on Thursday talking the State's total to 611, the State Health Department said. Of the total, 143 have recovered and three have died so far, reports @yugayatri",1,0.000628434,
"As health officials and political leaders downplayed or denied the risk of people with no symptoms spreading the coronavirus in February, tens of thousands of seemingly healthy people became an army of silent Covid-19 carriers.
 https://nyti.ms/2BMLkkg ",1,0.000628725,
" Says Nancy Pelosi's coronavirus bill includes ""tax credits for solar and wind energy ... retirement plans for community newspaper employees ... $300 million for PBS ... climate change studies"" and more.		",0,0.00062874,
" Industrialist Ratan Tata's view on economic downfall due to COVID-19.		",0,0.000628821,
"SAARC roundtable: Is South Asia outperforming the west in fighting Covid-19?
#NewsToday @SardesaiRajdeep #COVID19
Full show:  https://bit.ly/2y4VLhA  pic.twitter.com/FRWEeeOB2x",1,0.000628836,
" Hot air from hair dryers can kill the coronavirus.		",0,0.000628896,
"Police have earlier warned of stringent action against those blocking the burial or cremation of victims of Covid-19.
#TamilNadu #coronavirus https://www.indiatoday.in/india/story/goondas-act-slapped-against-14-for-violent-protest-against-burial-of-covid-19-victim-1673259-2020-05-01 ",1,0.000629162,
Margaret Atwood: Covid-19 lockdown is not a dystopia  https://www.theguardian.com/books/2020/apr/16/margaret-atwood-covid-19-lockdown-is-not-a-dystopia-handmaid-s-tale?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587036967 ,1,0.000629168,
" French health care workers are putting on defective Chinese-made protective gowns.		",0,0.000629188,
" A WhatsApp audio claims that the Infanta Sof¡a Hospital in Madrid has 15 children in serious condition due to COVID-19, and that there are three other children in the Talavera de la Reina Hospital.		",0,0.00062919,
"The total number of cases in #TamilNadu so far now stands at 67; of these one person has died while five have been discharged after treatment, Chief Minister Edappadi K. Palaniswami said  https://bit.ly/2UKGqu6 
#Covid_19 #Erode",1,0.000629439,
"Patrick Ewing, the former Knicks superstar and the current coach of the Georgetown University men's basketball team, announced on Friday evening that he had Covid-19  https://nyti.ms/36pdYn5 ",1,0.000629527,
"Just in | Ten more #COVID-19 positive cases  seven in #Ganjam district and three in #Bhubaneswar city  were detected on Thursday evening pushing #Odisha's total to 219, according to the State government, reports @yugayatri",1,0.000629578,
"Just in: 124 evacuees from #Japan, 112 evacuees from #China being discharged from Friday onwards after testing negative for COVID-19, say officials. (PTI) #CoronavirusPandemic",1,0.000629659,
" Photo of people following social distancing in a market in Manipur (India).		",0,0.000629677,
" Photo of people following social distancing in a market in Manipur (India).		",0,0.000629677,
"#RajyaSabhaElections | Madhya Pradesh Congress MLA Kunal Chaudhary, who tested positive for COVID-19, arrives in a PPE suit to vote.  pic.twitter.com/yofkI5T9eK",1,0.000629713,
" RSS Chief Mohan Bhagwant's said that COVID-19 shook his faith in religion.		",0,0.000629937,
" President Barack Obama ""waited six months to call swine flu an emergency after thousands died.""		",0,0.0006301,
South Wales brothers died within hours of each other of Covid-19  https://www.theguardian.com/world/2020/apr/28/south-wales-brothers-died-within-hours-of-each-other-of-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588088793 ,1,0.000630128,
"While out working, Frazzetta called his mother. She had a fever that was going up and down, she said. He heard her cough. Soon his mother was diagnosed with Covid-19 and hospitalized.",1,0.000630369,
"Over 1,000 deaths a day: UK ministers accused of downplaying Covid-19 peak  https://www.theguardian.com/world/2020/jun/19/over-1000-deaths-day-uk-ministers-accused-downplaying-covid-19-peak?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592584417 ",1,0.000630423,
" New coronavirus was registered in 2018.		",0,0.000630444,
" Coronavirus can in no way withstand heat, sunlight or other UV radiation. In other words, skin and surfaces are momentarily sterilized by sunlight or other UV radiation.		",0,0.000630451,
"New covid care centre in Delhi is now functional. Watch this report on #6PMPrime with @Ankit_Tyagi01
#Delhi #coronavirus
LIVE:  http://bit.ly/IT_LiveTV  pic.twitter.com/5zVpMmEoIO",1,0.000630736,
" Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.		",0,0.000631039,
" Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.		",0,0.000631039,
" Matterhorn mountain in Switzerland was lit up with Indian tricolour to convey gratitude to the country for sending the life-saving Hydroxychloroquine drugs in the fight against COVID-19.		",0,0.000631169,
" Matterhorn mountain in Switzerland was lit up with Indian tricolour to convey gratitude to the country for sending the life-saving Hydroxychloroquine drugs in the fight against COVID-19.		",0,0.000631169,
"Bengal Pins COVID-19 Testing Delays On ""Defective Kits"" From Medical Body  https://www.ndtv.com/india-news/coronavirus-west-bengal-pins-covid-19-testing-delays-on-defective-kits-from-top-medical-body-icmr-2214619  #NDTVNewsBeeps #coronavirusoutbreak pic.twitter.com/k8y1vZ95dg",1,0.000631242,
"40 'COVID Patrol' motorcycles launched by Delhi Police in South District for patrolling and spreading awareness about #COVID19.  (ANI)

#CoronavirusOutbreak #CoronavirusPandemic pic.twitter.com/9E29yQuYUJ",1,0.000631343,
Texas to remain 'wide open for business' despite dramatic Covid-19 rise  https://www.theguardian.com/world/2020/jun/22/texas-open-for-business-despite-covid-19-surge?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592867067 ,1,0.000631392,
"ICMR, which is also the testing agency for the virus, has expanded its network of labs equipped to test COVID-19 from 51 to 65. @BShajan #ICMR #CoronavirusPandemic",1,0.00063145,
Tributes paid to cab driver who died of Covid-19 after being spat at  https://www.theguardian.com/uk-news/2020/may/22/tributes-paid-to-cab-driver-who-died-of-covid-19-after-being-spat-at?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590167390 ,1,0.000631554,
"A response filed by activist Harsh Mander to a Ministry of Home Affairs (MHA) status report in the Supreme Court accused the Centre of being slow to absorb the impact of the COVID-19 lockdown on the poor.
#COVID19 #MHA #HarshMander https://trib.al/3BEUv7q ",1,0.000631615,
" India's Ministry of Home Affairs banning citizens from posting about the new coronavirus on social media.		",0,0.000631653,
" A message accompanied by a photo of a poster from the Government delegation in Navarra, Spain, stating ""international vaccination center"". According to the message that is circulating, ""these 'International Vaccination' posters are beginning to be placed in government delegations, it will be the protocol of the new normal"" after the quarantine of the coronavirus. It also says that the virus ""was only an excuse to get us a mRNA (genetic software) vaccine synchronized to a digital identity.""		",0,0.000631724,
"Just in | Deaths due to COVID-19 in West Bengal have increased to 15, three more deaths have been  reported in the last 24 hours. Total number of active cases are at 274. 713 samples have been tested since yesterday. 
#COVID19 #WestBengal
- @shivsahays",1,0.00063173,
"In a war, we draw': Vietnam's artists join fight against Covid-19  https://www.theguardian.com/global-development/2020/apr/09/in-a-war-we-draw-vietnams-artists-join-fight-against-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586419638 ",1,0.000631745,
"At a time when #Odisha is witnessing a sharp increase in COVID-19 cases, the police force managing the State's largest urban agglomerations  Bhubaneswar and Cuttack  is relatively untouched by the coronavirus, having reported only one case so far. 

 https://trib.al/dRyVdaU ",1,0.000631804,
"The Centre has allowed Maharashtra to conduct rapid COVID-19 tests to expedite the detection of COVID-19 cases, says State Health Minister Rajesh Tope 
 https://trib.al/f1zY8ou ",1,0.000631814,
Coast guard switches on ceremonial lights for those fighting #Covid_19  https://www.ndtv.com/india-news/coronavirus-indian-navy-ships-switch-on-ceremonial-lights-to-honour-those-fighting-covid-19-2222588  pic.twitter.com/drRITwYMy5,1,0.000631825,
" Says that ""over a 45-minute period that we had the press conference"" on the coronavirus on March 13, 2020, the stock market set ""an all-time record.""		",0,0.000631902,
" Prolonged use of mask causes hypoxia, oxygen deficiency, fatigue and loss of reflexes.		",0,0.000632009,
" Prolonged use of mask causes hypoxia, oxygen deficiency, fatigue and loss of reflexes.		",0,0.000632009,
"Weeks after having been COVID-19 free, Goa reported 7 new cases in people who entered the state by road on Wednesday.
#Goa #COVID19 https://trib.al/xsElKMS ",1,0.000632276,
"A viral picture of the burial of an 80-year-old COVID-19 victim in Srinagar being attended only by a few policemen and not by any family member on Wednesday evoked shock.
#COVID19 #Srinagar
 https://trib.al/peAc7B1 ",1,0.00063231,
"A viral picture of the burial of an 80-year-old COVID-19 victim in Srinagar being attended only by a few policemen and not by any family member on Wednesday evoked shock.
#COVID19 #Srinagar https://trib.al/KZlOTTS ",1,0.00063231,
" French champion of chloroquine Didier Raoult is leaving France to teach in China.		",0,0.000632956,
Irish support for Native American Covid-19 relief highlights historic bond  https://www.theguardian.com/us-news/2020/may/09/irish-native-american-coronavirus-historic-bond?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589005573 ,1,0.000632988,
"In Opinion

""Months into the coronavirus pandemic, scientists have identified some clear patterns in which people who suffer from Covid-19 are most likely to die,"" writes Yaryna Serkez.  https://nyti.ms/36Yo6TO ",1,0.000633134,
A 65-year-old man who died in Tumakuru has been tested positive for COVID-19. This is the first positive #COVID19 case in Tumakuru and third death in #Karnataka https://bit.ly/2UycgKg ,1,0.000633224,
" German chancellor Angela Merkel tested positive for the new coronavirus SARS-CoV-2.		",0,0.000633238,
Australia's coronavirus victims: remembering those lost to Covid-19  https://www.theguardian.com/australia-news/2020/may/04/australia-coronavirus-victims-tributes-friends-family-stories-age-names-covid-19-death-toll-australian?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588592353 ,1,0.000633288,
" Another new disease called ""hantavirus"" in China.		",0,0.000633293,
"On May Day, Workers Stare At Longer Shifts Post COVID-19 Lockdown  https://www.ndtv.com/india-news/coronavirus-labour-day-on-may-day-workers-stare-at-longer-shifts-post-covid-19-lockdown-2221635  #NDTVNewsBeeps pic.twitter.com/ymeZEzoDj1",1,0.000633316,
An Arab doctor and an ultra-Orthodox Jew find common ground in a covid ward  https://wapo.st/2xYNYC3 ,1,0.000633702,
" ""Antiviral measures lead to self-destruction and collective suicide."" - Sucharit Bhakdi.		",0,0.000633934,
"Promising tech developed by a DST-funded lab to accelerate COVID-19 testing in India may be delayed for several more weeks.
 https://trib.al/6ZOW4dX ",1,0.000633967,
"Promising tech developed by a DST-funded lab to accelerate COVID-19 testing in India may be delayed for several more weeks.
 https://trib.al/9qLFJZr ",1,0.000633967,
She's a legend in the fight against HIV. Now she's taking on Covid-19  https://www.theguardian.com/world/2020/mar/12/coronavirus-dr-deborah-birx-hiv-aids?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584010323 ,1,0.000634043,
"149 New Cases In 24 Hours, COVID-19 Count Crosses 800-Mark: 10 Points  https://www.ndtv.com/india-news/coronavirus-india-110-new-cases-in-24-hours-covid-19-count-crosses-800-mark-10-points-2202009  #NDTVNewsBeeps pic.twitter.com/JjBuMY3f15",1,0.000634125,
" A newspaper article stating that the Italian newspaper ""Il Fatto Quotidiano"" illicitly benefited from public fundings linked to COVID-19.		",0,0.000634146,
"#Coronavirus | The ongoing return of workers led to a sharp rise in the COVID-19 graph in #Kashmir, as 128 more cases and one more fatality were recorded in the past 24 hours. https://trib.al/If31pGG ",1,0.000634172,
" A Tamil Nadu (India) DMK leader beat up a lady doctor who was on COVID-19 duty.		",0,0.000634259,
" A text message states that Facebook would have taken advantage of the chaos created by Covid-19 to gain permission to use our personal pictures.		",0,0.000634294,
National carrier #AirIndia has unveiled its second set of cost-cutting measures to survive the COVID-19 #outbreak and also ensure that it remains attractive when it is sold https://bit.ly/3dmFmF5 ,1,0.000634324,
" Several photographs published on Facebook claim to portray coffins with victims of the new coronavirus in Italy.		",0,0.000634399,
Military plan to roll out covid-19 testing would prioritize nuclear forces and troops deployed in combat zones  https://wapo.st/3asnNAL ,1,0.000634461,
"Narendra Modi hailed the exercise which included fly-pasts over cities and towns and showering of petals by military choppers on leading hospitals to pay gratitude to the front-line workers engaged in the battle against COVID-19.
#COVID19 #NarendraModi https://trib.al/gUEuhRj ",1,0.000634618,
" COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.		",0,0.000634679,
"The COVID-19 crisis has left us out of depth in various spheres; Add parenting to that. Stuck with their children 24/7, parents are discovering inadequacies in their home-brewed parenting styles.
#COVID19 #parenting https://trib.al/QMDN3iS ",1,0.000634684,
" CEOs got advance notice of COVID, then resigned to dump stock.		",0,0.000634715,
International Yoga Day 2020 to be celebrated on digital media platforms due to COVID-19  https://www.ndtv.com/india-news/international-yoga-day-2020-to-be-celebrated-on-digital-media-platforms-due-to-coronavirus-2241655  pic.twitter.com/IjFQmfgMFJ,1,0.00063483,
" Consuming magnesium chloride, sodium bicarbonate, ginger and lemon juice prevents coronavirus infection.		",0,0.000634857,
"The Covid-19 pandemic has infected over 140,000 people and claimed 2,475 lives in the US. #CoronaVirusOutbreak #World https://www.indiatoday.in/india/story/indian-americans-set-up-helpline-volunteer-groups-to-help-community-members-hit-by-covid-19-1661219-2020-03-30 ",1,0.000634981,
Tanzania's president shrugs off Covid-19 risk after sending fruit for 'tests'  https://www.theguardian.com/global-development/2020/may/19/tanzanias-president-shrugs-off-covid-19-risk-after-sending-fruit-for-tests?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589888985 ,1,0.000635144,
"Gautam Budh Nagar CMO Anurag Bhargav tells about the call centre that is set up to help people fight #coronavirus.
(@arvindojha) 
#ITVideo #COVID2019 #COVID  pic.twitter.com/DDQqO8kBNK",1,0.000635474,
" Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.		",0,0.000635509,
" To defeat the coronavirus, China built a thousand-bed hospital in 10 days, while India has prepared a modern hospital of 6,370 beds overnight, at a very low cost.		",0,0.000635681,
You can't recover from death': Argentina's Covid-19 response has been the opposite of Brazil's  https://www.theguardian.com/world/2020/may/10/argentina-covid19-brazil-response-bolsonaro-fernandez?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589102518 ,1,0.000635725,
Tamil Nadu Extends Lockdown Amid COVID-19 Pandemic Till April 30  https://www.ndtv.com/india-news/coronavirus-tamil-nadu-chief-minister-e-palaniswami-orders-extension-of-lockdown-till-april-30-fifth-2210968  #NDTVNewsBeeps #Coronavirus pic.twitter.com/Ice4QVacwy,1,0.000635727,
"#SouthKorea is expecting one more wave of COVID-19
#RE https://www.indiatoday.in/world/story/south-korean-president-moon-jae-in-warns-of-covid-19-second-wave-as-cases-rebound-1676449-2020-05-10?fbclid=IwAR08tSrZGTsqOkh0nJXMrWzkzWeZ7claVnSvdUrQC_zIO0fPg1Py_Uc2E_8 ",1,0.00063576,
"Magazine | Substitute, replace, adapt: #Cooking in the time of #COVID-19 

 https://bit.ly/35qLiJA ",1,0.000635893,
" Germany sends China 130 billion bill for 'coronavirus damages'.		",0,0.000636041,
" Flu vaccine increases coronavirus risk 36%, says military study.		",0,0.000636073,
"Ryanair boss Michael O'Leary claimed if everyone wore face masks on planes and public transport, it would 'eliminate the risk of spreading Covid-19 by about 98.5%

But, @BBCRealityCheck has found there is ""no valid data to support the claims

[Thread] http://bbc.in/CV19RMax ",1,0.000636127,
"Number of #coronavirus cases in India rises to 258. 

#coronavirusindia #CoronavirusOutbreakindia #CoronavirusPandemic #Covid_19 

More on  http://ndtv.com  and NDTV 24x7 pic.twitter.com/UhqqkaNjga",1,0.000636137,
"Number of #coronavirus cases in India rises to 236. 

#coronavirusindia #CoronavirusOutbreakindia #CoronavirusPandemic #Covid_19 

More on  http://ndtv.com  and NDTV 24x7 pic.twitter.com/af9ebz6dSI",1,0.000636137,
The German Football League will be breathing a massive sigh of relief this weekend when the Bundesliga season wraps up following a suspension of more than two months due to the COVID-19 pandemic  https://reut.rs/2NmOUnM ,1,0.000636217,
BMA demands answers over missing BAME pages of Covid-19 report  https://www.theguardian.com/world/2020/jun/13/bma-demands-answers-over-missing-bame-pages-of-covid-19-report?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592032574 ,1,0.000636219,
"On BJP's 40th foundation day, PM's message to party workers on #COVID-19

 https://www.ndtv.com/india-news/bjp-40th-foundation-day-pm-narendra-modis-messsage-to-party-workers-on-coronavirus-2206687 
#coronavirusindia pic.twitter.com/DWFDEThVAI",1,0.000636231,
