text,true_label,pred_prob,pred_label,pred_cat
 Taking chlorine dioxide helps fight coronavirus.		,0,5.1880643e-06,,不确定
"Simpson grabs lead, Watney exits with COVID-19 at Harbour Town  https://reut.rs/2Nc7DST  pic.twitter.com/YQZmZDr69K",1,5.3032954e-06,,不确定
FabiFlu the first oral Favipiravir-approved medication in India for the treatment of COVID-19   https://trib.al/hYu0ZZb ,1,5.4644383e-06,,不确定
"Assam's COVID-19 case count has crossed the 5,000 mark   https://trib.al/hBzGEUM ",1,4.511372e-06,,不确定
"The UK's coronavirus contact tracing app was due to be launched mid-May - to help control cases of Covid-19 within the country

But, it's still not available 

So, where is it, and what's happened?

[Thread]

 http://bbc.in/CV19UKApp ",1,8.090557e-06,,不确定
Covid 'testing inequality' to widen divide between UK rich and poor  https://www.theguardian.com/world/2020/jun/21/covid-testing-inequality-to-widen-divide-between-uk-rich-and-poor?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592721002 ,1,9.208493e-06,,不确定
"Build 100,000 'homes for Covid-19 heroes', say UK council leaders  https://www.theguardian.com/society/2020/jun/21/build-100000-homes-for-covid-19-heroes-say-uk-council-leaders?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592724807 ",1,7.777915e-06,,不确定
Victoria to extend state of emergency for four more weeks after spike in Covid-19 cases  https://www.theguardian.com/australia-news/2020/jun/21/victoria-to-extend-state-of-emergency-for-four-more-weeks-after-spike-in-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592708943 ,1,7.256527e-06,,不确定
"If our immunity is strong, it is of great help in defeating this disease (COVID-19). For boosting immunity, there are several techniques in Yoga, various 'asanas' are there: PM Narendra Modi 
#Internationalyogaday2020 https://www.indiatoday.in/india/story/yoga-has-emerged-as-force-for-unity-does-not-discriminate-pm-modi-1691138-2020-06-21 ",1,4.7645485e-06,,不确定
"Amid #COVID, Yoga can help keep body fit, mind serene, says President #RamnathKovind
#InternationalYogaDay
Read LIVE updates:  https://bit.ly/3enFeFv  pic.twitter.com/zNlkGO81q8",1,4.966868e-06,,不确定
"COVID-19 attacks the respiratory system, pranayama can boost immunity, says PM Modi
#Internationalyogaday2020 
Read LIVE updates  https://bit.ly/3djKYyI  pic.twitter.com/GOOAvBvIua",1,5.6555978e-06,,不确定
#CoronavirusCrisis | Centre plans to conduct six lakh rapid antigen tests for Covid-19 in and around containment zones of #Delhi. Take a look at this report. (@Milan_reports) #ITVideo pic.twitter.com/lQi8kcuKiJ,1,5.3380895e-06,,不确定
"Those who practice #yoga have less chances of getting #COVID, says minister  https://www.ndtv.com/india-news/union-ayush-minister-shripad-naik-says-those-who-practice-yoga-have-less-chances-of-getting-coronavirus-2249738  pic.twitter.com/yUjBgNrDHH",1,4.5042875e-06,,不确定
Maharashtra cancels final year university exams over spiralling #COVID cases  https://www.ndtv.com/india-news/coronavirus-maharashtra-cancels-final-year-university-exams-over-spiralling-covid-19-cases-2249920  pic.twitter.com/FpmneWPj4h,1,5.9140048e-06,,不确定
"To meet the rising demand for N95 masks in the fight against #COVID-19, Odisha's Ganjam District Rural Development Agency has started manufacturing ""N95-equivalent masks with the help of women self-help groups at a cost of only ¹25.
 https://trib.al/tOUWPcY ",1,5.8225346e-06,,不确定
"#Coronavirus | Over four months after the first #COVID19 case was detected in India, the case count in India stands at more than 4 lakh, with a death toll of over 13,000.
Click on the link below for latest COVID-19 India updates:
 https://bit.ly/3fH2NcI ",1,1.2143531e-05,,不确定
"""Heroes, right?"" Anthony Almojera, on being a New York City paramedic and the injustices of covid-19  https://wapo.st/3dlcZ9k ",1,6.555968e-06,,不确定
Texas to remain 'wide open for business' despite dramatic Covid-19 rise  https://www.theguardian.com/world/2020/jun/22/texas-open-for-business-despite-covid-19-surge?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592867067 ,1,6.3139246e-06,,不确定
NSW premier says people should rethink travel to Melbourne amid Covid-19 spike  https://www.theguardian.com/world/2020/jun/22/gladys-berejiklian-says-people-from-nsw-should-reconsider-travel-to-victoria-melbourne?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592816707 ,1,7.221925e-06,,不确定
Coronavirus Victoria: what we know about Melbourne's Covid-19 outbreaks  https://www.theguardian.com/world/2020/jun/22/coronavirus-victoria-covid-19-melbourne-outbreak-hotspots?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592794193 ,1,5.8453006e-06,,不确定
Coronavirus UK map: the latest deaths and confirmed Covid-19 cases  https://www.theguardian.com/world/2020/jun/22/coronavirus-uk-map-latest-deaths-confirmed-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592813061 ,1,1.7280827e-05,,不确定
Three members of Pakistan tour party to England test positive for Covid-19  https://www.theguardian.com/sport/2020/jun/22/three-members-pakistan-tour-party-england-test-positive-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592867959 ,1,6.6977673e-06,,不确定
It would spread quickly in those cells': Covid-19 imperils packed Egypt prison  https://www.theguardian.com/global-development/2020/jun/22/it-would-spread-quickly-in-those-cells-covid-19-imperils-packed-egypt-prison?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592815874 ,1,9.214054e-06,,不确定
"Reusable containers safe during Covid-19 pandemic, say experts  https://www.theguardian.com/environment/2020/jun/22/reusable-containers-safe-during-covid-19-pandemic-say-experts?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592831204 ",1,1.0243252e-05,,不确定
Kanpur's covid house of horror. Watch #TTP with  @PreetiChoudhry | #ITLivestream https://www.pscp.tv/w/cb-JZTMyMDQ4MDl8MXlvS01YYlpBV0R4UWtdV6Py5bmlN1MZxidS7U10X-8Wb7hIow0u3UP9WzpF ,1,5.131531e-06,,不确定
"Glimmer of hope: 3 Indian pharmaceutical companies get DCGI nod for Covid-19 drugs. Here's a look at this report. (@Milan_reports)
Watch full video of #InDepth with @sardesairajdeep -  https://bit.ly/2Ympq0g  pic.twitter.com/fSed0cGYPF",1,4.7827857e-06,,不确定
"#CoronavirusCrisis | Listen to this tale of a family from #Delhi who survived COVID-19 at home. 
#InDepth LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/SJg0ab3WHl",1,5.4783495e-06,,不确定
"#CoronavirusCrisis | COVID survivor Dr Jalil Parkar talks about battling coronavirus and the kind of drugs he used to cure the disease.
#InDepth with @sardesairajdeep LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/XUcaXxrFeg",1,6.3764687e-06,,不确定
"#CoronavirusCrisis | While COVID dip trend in #Mumbai slums, a high number of cases are being reported in posh areas. Watch this ground report by @mustafashk. #6PMPrime pic.twitter.com/JZe7ICTZAu",1,4.7809026e-06,,不确定
"""Supply chain maintained even during #COVID pandemic"": Foreign Minister to Saudi counterpart  https://www.ndtv.com/india-news/supply-commitments-maintained-even-during-covid-pandemic-foreign-minister-s-jaishankar-to-saudi-counterpart-2250437  pic.twitter.com/bSUPZ1Vl5N",1,4.5716474e-06,,不确定
57 Girls At Government-Run Home In UP's Kanpur Test Positive For COVID-19  https://www.ndtv.com/india-news/coronavirus-uttar-pradesh-57-girls-in-government-run-home-in-ups-kanpur-test-positive-for-covid-19-2249947  #NDTVNewsBeeps pic.twitter.com/whog5Damlj,1,6.043158e-06,,不确定
Antibody levels in recovered COVID-19 patients decline quickly: research  https://reut.rs/314Mtyr  pic.twitter.com/c5rYm6PwTo,1,5.894203e-06,,不确定
Talking points from the Premier League's first full weekend of action since the stoppage in March due to the COVID-19 pandemic  https://reut.rs/2zXdfxy  by @sgevans,1,5.3279073e-06,,不确定
The German Football League will be breathing a massive sigh of relief this weekend when the Bundesliga season wraps up following a suspension of more than two months due to the COVID-19 pandemic  https://reut.rs/2NmOUnM ,1,6.36217e-06,,不确定
"#India has over 4.26 lakh confirmed #COVID-19 cases of which more than 1.7 lakh are active

Click here for updates on Day 90 of the coronavirus #lockdown https://bit.ly/2YQwwsU ",1,9.116753e-06,,不确定
"Undeterred by the #COVID-19-enforced curbs on social gatherings, #Israelis assembled in smaller groups and observed the sixth #InternationalYogaDay with a lot of fanfare across the country https://bit.ly/2V5lTkV ",1,9.470171e-06,,不确定
Two meters? One meter plus? Covid social distancing rules prompt fierce debate in U.K.  https://wapo.st/3dn0o5u ,1,1.707136e-05,,不确定
"Men who have had coronavirus urged to donate plasma from their blood for research into treatments for Covid-19

 https://bbc.in/37TzCAo ",1,5.593943e-06,,不确定
"Thousands will need to be recalled to hospital after serious Covid-19 infection, to check if they have been left with permanent lung damage, doctors tell BBC

 https://bbc.in/2Z1fFUf ",1,4.6767855e-06,,不确定
"Parents: Newborn visits should be done in person to measure your baby's growth, check for jaundice, and make sure newborn screening tests are done.  Learn more about the importance of well visits and routine vaccines during COVID-19:  https://bit.ly/37xWLrS . pic.twitter.com/Jvm5lbP5Vq",1,8.30892e-06,,不确定
Pakistan Covid-19 doctors witness black market deals in blood plasma  https://www.theguardian.com/world/2020/jun/23/pakistan-covid-19-doctors-witness-black-market-deals-in-blood-plasma?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592929571 ,1,9.384303e-06,,不确定
Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/23/coronavirus-world-map-which-countries-have-the-most-covid-19-cases-and-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592897724 ,1,1.2583308e-05,,不确定
Coronavirus UK map: the latest deaths and confirmed Covid-19 cases  https://www.theguardian.com/world/2020/jun/23/coronavirus-uk-map-the-latest-deaths-and-confirmed-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592899665 ,1,1.8079956e-05,,不确定
Novak Djokovic tests positive for Covid-19 amid Adria Tour fallout  https://www.theguardian.com/sport/2020/jun/23/novak-djokovic-tests-positive-for-covid-19-amid-adria-tour-fallout?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592915920 ,1,1.2242381e-05,,不确定
Seven more Pakistan squad cricketers test positive for Covid-19  https://www.theguardian.com/sport/2020/jun/23/ashley-giles-confident-pakistan-will-travel-to-england-despite-positive-tests?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592933140 ,1,6.761521e-06,,不确定
Male survivors of Covid-19 asked to give plasma for treatment trials  https://www.theguardian.com/society/2020/jun/23/male-survivors-of-covid-19-asked-to-give-plasma-for-treatment-trials?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592867979 ,1,7.188818e-06,,不确定
UK factories return to growth as Covid-19 slump eases - business live  https://www.theguardian.com/business/live/2020/jun/23/economic-activity-pmi-uk-eurozone-australia-covid-19-slump-eases-markets-business-live?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592913212 ,1,2.0707554e-05,,不确定
Coronavirus Australia update: Victoria expands Covid-19 testing as Melbourne at risk of second lockdown  live news  https://www.theguardian.com/australia-news/live/2020/jun/24/coronavirus-australia-latest-updates-victoria-testing-melbourne-lockdown-hume-moreland-darebin-brimbank-casey-cardinia-live-news?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592950000 ,1,1.3445186e-05,,不确定
Anxious Melbourne residents forced to drive in circles as they wait for Covid-19 test  https://www.theguardian.com/australia-news/2020/jun/23/melbourne-covid-19-test-victoria-coronavirus-testing-wait-times-northland-shopping-centre-darebin?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592899665 ,1,1.0427425e-05,,不确定
"The Jagarnnath Puri Ratha yatra begins in Odisha's Puri amid Covid-19, watch the live telecast of the Jagarnnath Puri Ratha yatra on Aaj Tak TV and YouTube Channel.
#RathYatra2020 https://www.indiatoday.in/information/story/rath-yatra-2020-amid-covid-19-watch-live-telecast-on-aaj-tak-tv-and-youtube-channel-1691789-2020-06-23 ",1,1.2706162e-05,,不确定
".@yogrishiramdev claimed that coronil was the first Ayurvedic-clinically controlled, research, evidence and trial based medicine for Covid-19. #IndiaFightsCorona
(By @mewatisanjoo) https://www.indiatoday.in/india/story/coronil-icmr-ayush-ministry-distance-themselves-from-patanjali-s-cure-for-coronavirus-1691936-2020-06-23 ",1,6.0573525e-06,,不确定
"In view of rising Covid-19 positive cases in the state, the Assam government on Tuesday announced a total lockdown in 11 wards of Guwahati.
(@hemantakrnath)
#Assam #Guwahati #coronavirus https://www.indiatoday.in/india/story/assam-guwahati-11-wards-total-lockdown-coronavirus-cases-rise-1691995-2020-06-23 ",1,1.443695e-05,,不确定
"Home Minister Amit Shah countered Delhi CM Arvind Kejriwal's claim over a new Covid care facility being set up in the national capital
#Delhi #coronavirus #politics https://www.indiatoday.in/india/story/amit-shah-arvind-kejriwal-delhi-hospital-beds-coronavirus-1692042-2020-06-23 ",1,9.761594e-05,,不确定
"Extremely low testing rate has created a major problem for Telangana government in its fight against the Covid-19 outbreak.
#Telangana #coronavirus https://www.indiatoday.in/diu/story/hotspot-telangana-rising-epidemic-testing-backlog-mar-state-s-fight-against-covid-19-1692018-2020-06-23 ",1,1.3324281e-05,,不确定
"Extremely low testing rate has created a major problem for Telangana government in its fight against the Covid-19 outbreak.
#RE https://www.indiatoday.in/diu/story/hotspot-telangana-rising-epidemic-testing-backlog-mar-state-s-fight-against-covid-19-1692018-2020-06-23?fbclid=IwAR3QYwSfqNeZdlCWM405LKrJK74eNa0htHB17Dm0wBEOV5hLnJAqxzPhZgc ",1,1.1686537e-05,,不确定
"#CoronavirusCrisis | Total cure (of COVID) is still a pipe dream and very far away: Dr Hemant Thacker, physician.
Watch #NewsToday with @sardesairajdeep:  https://bit.ly/3hU0rZV 
#RE pic.twitter.com/ihD68GZjrJ",1,5.060919e-06,,不确定
"With a national peak in #Covid cases expected by mid-July, health experts emphasise the need to ramp up testing and contact-tracing in order to map the spread & keep the death rate low. Read the story absolutely free:  https://bit.ly/359oU7G  #IndiaTodayMagazine. pic.twitter.com/j9ZexQ92oz",1,6.6019634e-06,,不确定
"Undone by COVID and the lockdown, states are staring at a severe resources crunch. A tussle is on to get more funds from the Centre. 

To read the full story, click  https://bit.ly/359oU7G  and download the latest issue of #IndiaTodayMagazine.
#Promo pic.twitter.com/3s6KYWXexc",1,6.1526766e-06,,不确定
"Ramdev has launched an Ayurvedic drug #Coronil claiming it is a medicine to treat Covid-19.
All updates:  https://bit.ly/2Z4eALk  pic.twitter.com/D8wM8mOtkv",1,6.4753394e-06,,不确定
"Organisations helping arrange plasma donors for #covid patients.
#Indepth with @sardesairajdeep
 http://bit.ly/IT_LiveTV  pic.twitter.com/Z2yvUbJXW9",1,9.469168e-06,,不确定
"#CoronavirusCrisis | Listen to what AYUSH minister @shripadynaik has to say about Patanjali's 'Covid cure' kit #Coronil. 
#NewsToday with @sardesairajdeep LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/sMLnYQXMaR",1,5.8793926e-06,,不确定
"70 COVID patients in Mumbai missing, minister says ""They haven't fled""  https://www.ndtv.com/mumbai-news/70-covid-patients-in-mumbai-missing-minister-says-they-havent-fled-seek-help-from-mumbai-police-2250942  pic.twitter.com/rLLqcMo5iK",1,5.50872e-06,,不确定
Uttar Pradesh to use rapid testing kits for #COVID from tomorrow  https://www.ndtv.com/india-news/coronavirus-uttar-pradesh-to-use-rapid-testing-kits-for-covid-from-tomorrow-2251058  pic.twitter.com/axdIvcAQw7,1,9.747013e-06,,不确定
Arvind Kejriwal demands Army staff for #COVID centre. Amit Shah responds  https://www.ndtv.com/india-news/coronavirus-arvind-kejriwal-demands-army-staff-for-covid-centre-amit-shah-responds-2251048  pic.twitter.com/DWjWoK8OEk,1,4.573091e-06,,不确定
"A day in the life of young Delhi doctor couple, both #COVID warriors  https://www.ndtv.com/delhi-news/coronavirus-pandemic-a-day-in-the-life-of-young-delhi-doctor-couple-rashmi-mishra-ishan-rohatgi-2250639  pic.twitter.com/ZXj5tYew70",1,5.8440187e-06,,不确定
"Uttarakhand man gets COVID positive text on train, 20 passengers quarantined  https://www.ndtv.com/cities/uttarakhand-man-gets-covid-ve-text-on-train-20-passengers-quarantined-2250510  pic.twitter.com/qrGIPMpaH8",1,5.722084e-06,,不确定
"Opinion: In the era of covid-19, our fear doesn't have to define us  https://wapo.st/2Ytpg76 ",1,4.542729e-06,,不确定
Coronavirus: UK councils fear bankruptcy amid Covid-19 costs  https://bbc.in/3hTtnRT ,1,4.616141e-06,,不确定
"Amnesty International calls on Police Service of Northern Ireland to suspend use of spit hoods after ""admission they provide no protection from Covid-19""

 https://bbc.in/2B6Nawp ",1,4.801262e-06,,不确定
Australia announces first coronavirus death in a month as Covid-19 death toll rises to 103  https://www.theguardian.com/world/2020/jun/24/victoria-announces-australias-first-coronavirus-death-in-a-month-as-toll-rises-to-103?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592962965 ,1,1.2098498e-05,,不确定
Thousands gather for Russia's Victory Day parade as Covid-19 cases pass 600k  https://www.theguardian.com/world/2020/jun/24/russias-victory-day-parade-gathers-thousands-as-covid-19-cases-pass-600k?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593014167 ,1,1.0132541e-05,,不确定
New York to quarantine travelers from states with high Covid-19 rates  live  https://www.theguardian.com/us-news/live/2020/jun/24/donald-trump-joe-biden-police-reform-jamaal-bowman-live-updates?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592999657 ,1,9.335214e-05,,不确定
Eight times Chris Whitty has diverged from the government line on Covid-19  https://www.theguardian.com/uk-news/2020/jun/24/chris-whitty-diverged-from-uk-government-line-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592996492 ,1,6.3961597e-06,,不确定
Uncertainty at Essendon after Conor McKenna returns negative Covid-19 result  https://www.theguardian.com/sport/2020/jun/24/afl-essendon-conor-mckenna-covid-19-test?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592989687 ,1,2.366553e-05,,不确定
Virtually no demand' for coins in Covid-19 era as Australia's shift from cash to digital hastens  https://www.theguardian.com/business/2020/jun/24/virtually-no-demand-for-coins-in-covid-19-era-as-australias-shift-from-cash-to-digital-hastens?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592974313 ,1,9.176189e-06,,不确定
"Australia's Covid-19 restrictions and coronavirus lockdown rules explained: how far can I travel, and can I have people over?  https://www.theguardian.com/australia-news/2020/jun/24/covid-19-restrictions-australia-coronavirus-lockdown-rules-update-how-far-can-travel-border-social-distancing-nsw-victoria-queensland-qld-wa-sa-act-how-many-people-over-house?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592963988 ",1,1.2870179e-05,,不确定
"29 new COVID-19 cases reported in #China, a delivery man of #Beijing's popular food platform is feared to be the super spreader.
#World #CoronavirusPandemic https://www.indiatoday.in/world/story/food-delivery-man-beijing-china-coronavirus-new-super-spreader-1692055-2020-06-24 ",1,3.0575007e-05,,不确定
Mohammad Hafeez says 2nd Covid-19 test returns negative after Pakistan Cricket Board's positive result | #Cricket #ENGvPAK #Coronavirus https://www.indiatoday.in/sports/cricket/story/mohammad-hafeez-covid-19-test-negative-pakistan-cricket-board-positive-tests-10-players-1692217-2020-06-24 ,1,5.659758e-06,,不确定
"How Covid and a border firing incident have hit 'roti-beti' ties between villagers of Bihar and Nepal by @IMAmitabhS:

#IndiaTodayInsight #IndiaTodayMagazine https://www.indiatoday.in/india-today-insight/story/disquiet-at-the-indo-nepal-border-1692065-2020-06-24 ",1,6.630572e-06,,不确定
"Will customers looking for a cure of Covid-19 be able to buy #Coronil just yet? 

@bongfrombongo https://www.indiatoday.in/india/story/where-to-buy-patanjali-coronil-medicine-to-cure-coronavirus-all-details-1692176-2020-06-24 ",1,5.8470123e-06,,不确定
"Since the lockdown was eased, the number of fresh #COVID__19 cases have increased sharply in #Agra and recovery rate has also come down. #UttarPradesh https://www.indiatoday.in/india/story/covid-19-deaths-see-an-upward-trend-in-agra-1692250-2020-06-24 ",1,7.994462e-06,,不确定
"With #Telangana witnessing a constant rise in Covid-19 cases, BJP has alleged criminal negligence by the state government in dealing with the pandemic. 
(By @Ashi_IndiaToday) https://www.indiatoday.in/india/story/bjp-alleges-criminal-negligence-by-telangana-govt-in-dealing-with-covid-19-1692259-2020-06-24 ",1,1.2274986e-05,,不确定
"On June 23, #Delhi had more cases than Sao Paulo (Brazil), Santiago (Chile) or Lima (Peru), the three Latin American megacities that have become Covid hotspots.
#DIU https://www.indiatoday.in/diu/story/is-delhi-on-way-to-become-a-global-covid-19-hotspot-1692396-2020-06-24 ",1,0.00033689127,,不确定
"Good thing that Ramdev gave India Covid medicine Coronil, says Ayush Minister, Shripad Naik. #coronavirus 

More updates on:  https://bit.ly/3dq7uWJ  pic.twitter.com/JxkadszRTm",1,5.3988656e-06,,不确定
10 Pak players #Covid positive but #Pakistan to tour UK.  @BoriaMajumdar has the latest details. #ITVideo pic.twitter.com/XCK8M89NNH,1,5.360572e-06,,不确定
"Does the #Mumbai doctor, whose Covid tips are going viral, has any link to Nanavati hospital? Click to know.
#AFWAFactCheck pic.twitter.com/ow5dKENVLv",1,5.14352e-06,,不确定
"Baba Ramdev's Patanjali launched a new drug, Coronil which, the company claimed, is a cure for COVID-19 but is it really a cure or just a marketing gimmick? Watch the video to find out the details.
#NewsMo #Vertical (@PreetiChoudhry)  pic.twitter.com/XUXhbQoTeU",1,5.155729e-06,,不确定
"Ayush Minister says #Patanjali cannot sell #covid medicine; needs clearance from task force. @ashokasinghal2 brings us the latest on this.
#ITVideo pic.twitter.com/AyLJcGTySD",1,5.199437e-06,,不确定
What makes the NSCI quarantine facility stand out n comparison to other facilities? Would you still advise a patient to first go to a hospital before moving to COVID care centre at NSCI? Dr Rajeev Joshi answers all the questions. #InDepth pic.twitter.com/5MMLIHiZDa,1,5.1600623e-06,,不确定
"UN honours KK Shailaja, Kerala minister, for efforts to tackle #COVID__19  https://www.ndtv.com/india-news/kk-shailaja-kerala-health-minister-honoured-by-united-nations-for-her-work-in-combating-covid-19-2251299  pic.twitter.com/51YTdpzsnz",1,7.083531e-06,,不确定
"Top medical body validates country's 1,000th COVID-19 testing lab  https://www.ndtv.com/india-news/icmr-validates-countrys-1-000th-covid-testing-lab-2251179  pic.twitter.com/eVLn63mYgL",1,4.7788512e-06,,不确定
Ramdev's Patanjali asked by government to explain COVID drug claim  https://www.ndtv.com/india-news/coronavirus-india-ramdevs-patanjali-asked-for-details-of-covid-drug-claim-by-government-2251004  pic.twitter.com/A6a0gUSv5V,1,4.6886466e-06,,不确定
"First patient arrives at railways' COVID care center in Delhi's Shakur Basti. ""We are committed to provide all necessary help in this fight,"" tweets Minister Piyush Goyal. 

(Photos: @PiyushGoyal) pic.twitter.com/ZFau8pkAKr",1,4.9071677e-06,,不确定
"Tamil Nadu: 'Siddha' treatment for #COVID draws flak

'Siddha medicine is not an undocumented quack medicine, there is lot of documented history around it, says Tamil Nadu Minister K Pandiarajan @OnReality_Check pic.twitter.com/mhfSwIhJhZ",1,5.834485e-06,,不确定
"Every house to be screened by July 6 under Delhi government's new COVID-19 response plan. @SukirtiDwivedi brings us details. 

#CoronavirusInDelhi pic.twitter.com/rEm4GqQzKm",1,5.1278666e-06,,不确定
"Fauci, top health officials warn of covid-19 surge, contradict Trump on coronavirus testing  https://wapo.st/3hUg5o1 ",1,5.6238223e-06,,不确定
"Eight patients in CA were hospitalized in April 2020 with e-cigarette, or vaping, product use-associated lung injury. #EVALI and COVID-19 symptoms can be similar. Report use of e-cigarette, or vaping, products to your doctor during the #COVID19 pandemic.  https://bit.ly/2Vd9Yl3  pic.twitter.com/8sw2WxMkGo",1,7.5070125e-06,,不确定
Why does Covid-19 kill more men than women? Researchers grapple with gender mystery  https://www.theguardian.com/world/2020/jun/25/why-does-covid-19-kill-more-men-than-women-researchers-grapple-with-gender-mystery?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593048947 ,1,4.8855622e-06,,不确定
Like kicking a puppy': outcry as New Zealand minister picks on health chief in Covid-19 blame game  https://www.theguardian.com/world/2020/jun/25/like-kicking-a-puppy-outcry-as-new-zealand-minister-picks-on-health-chief-in-covid-19-blame-game?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593088837 ,1,1.0697428e-05,,不确定
"More than 20m Americans could have contracted Covid-19, experts say  https://www.theguardian.com/us-news/2020/jun/25/us-coronavirus-cases-count-cdc?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593113779 ",1,5.0985996e-06,,不确定
Five withdraw over Covid-19 links but Travelers Championship goes ahead  https://www.theguardian.com/sport/2020/jun/24/five-withdraw-over-covid-19-links-but-travelers-championship-goes-ahead?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593064243 ,1,2.2377913e-05,,不确定
Pub group owned by billionaires 'demanding rent' amid Covid-19 crisis  https://www.theguardian.com/business/2020/jun/25/pub-group-owned-by-billionaires-demanding-rent-amid-covid-19-crisis?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593106973 ,1,7.144298e-06,,不确定
The #coronavirus situation in #Mumbai continues to remain alarming while #BJP leaders have mounted the attack on #Maharashtra government for allegedly misrepresenting the #Covid numbers. | @pankajcreates https://www.indiatoday.in/india/story/bmc-misrepresenting-coronavirus-deaths-in-mumbai-says-bjp-leader-kirit-somaiya-1692602-2020-06-25 ,1,8.343986e-06,,不确定
12 Army personnel of Jakhama army camp quarantine centre tested positive for #Covid_19 on Wednesday. https://www.indiatoday.in/india/story/12-army-personnel-test-positive-for-covid-19-in-nagaland-1692514-2020-06-25 ,1,8.086098e-06,,不确定
"#Delhi has overtaken #Mumbai to become the worst-affected city for Covid-19 caseload in India.

 https://www.indiatoday.in/coronavirus-outbreak/story/delhi-covid-19-hotspot-mumbai-corona-cases-1692505-2020-06-25 ",1,3.885923e-05,,不确定
"#Realestate sector continues to face a plethora of challenges due to #COVID__19 crisis, #housingsales have fallen over 80 percent in #Q2 2020

@journoKD https://www.indiatoday.in/business/story/india-weak-real-estate-sector-outlook-sales-down-80-percent-lockdown-economic-crisis-1692552-2020-06-25 ",1,1.6125565e-05,,不确定
"Until a final call is taken in this regard by the Ayush Ministry, Patanjali has been asked to refrain from advertising its drug as a cure for Covid-19. (@AnkurWadhawan) 
Full story:  https://bit.ly/3fWshTn  pic.twitter.com/PBYGr0jHuz",1,5.8962714e-06,,不确定
"#Exclusive
Delhi's Deputy CM @msisodia denies any kind of rift in Delhi, says our focus is on fighting #Covid. 
Watch #NewsToday LIVE with @sardesairajdeep:  http://bit.ly/IT_LiveTV  pic.twitter.com/syMzR3tLLG",1,6.247499e-06,,不确定
