text,true_label,pred_prob,pred_label,pred_cat
 Tencent revealed the real number of deaths.		,0,4.167809e-06,0.0,假新闻
#COVID #coronavirus #CoronavirusOutbreak #CoronavirusPandemic pic.twitter.com/WYXbIm5nGA",1,4.2487795e-06,0.0,假新闻
The mystery of how a tiger caught covid-19 has experts chasing their tails  https://wapo.st/3c1wFi3 ,1,4.4502362e-06,0.0,假新闻
"Are your hospitals at risk of being overwhelmed by covid-19 patients?

Explore The Post's analysis for your area.  https://wapo.st/2Rn4vGm ",1,4.434054e-06,0.0,假新闻
"""No Meals, Frequent Deep Cleaning"": IndiGo's Plans Post COVID-19 Lockdown  https://www.ndtv.com/india-news/coronavirus-lockdown-no-meals-frequent-deep-cleaning-indigos-plans-post-covid-19-lockdown-2209439  #NDTVNewsBeeps pic.twitter.com/PsgzeMz2uH",1,4.0535224e-06,0.0,假新闻
France reports 50 COVID-19 cases aboard aircraft carrier  https://reut.rs/2VhC3XH  pic.twitter.com/dxmEZF1BbI,1,4.13137e-06,0.0,假新闻
"PM Johnson up and walking in COVID-19 recovery as UK deaths near 9,000  https://reut.rs/2UYTb5x  pic.twitter.com/EWbGVxrvjI",1,4.434984e-06,0.0,假新闻
PM Johnson out of intensive care as he continues COVID-19 recovery  https://reut.rs/2RvTDpU  pic.twitter.com/io0nGYStez,1,4.331393e-06,0.0,假新闻
He smiled to comfort his COVID-19 patient - then he realized his mask was leaking  https://reut.rs/2JWu79a  pic.twitter.com/idJZDS3yKh,1,4.1541743e-06,0.0,假新闻
Grandmother famous for accidentally inviting teen to Thanksgiving loses husband to covid-19  https://wapo.st/3b0qISp ,1,4.4968583e-06,0.0,假新闻
"The US has become the world's first country to have registered more than 2,000 Covid-19 deaths in a single day.
#coronavirus https://www.indiatoday.in/india/story/more-than-40-indian-americans-indian-nationals-die-of-covid-19-in-us-1665862-2020-04-11 ",1,4.3757136e-06,0.0,假新闻
"2 more weeks of #COVID__19 #lockdown, PM Modi and states agree in meeting  https://www.ndtv.com/india-news/pm-modi-agrees-with-states-that-lockdown-should-be-extended-till-april-30-2210069  pic.twitter.com/8mbbneSHwX",1,3.6847864e-06,0.0,假新闻
#Lockdown most effective social vacccine to fight #COVID__19: Harsh Vardhan  https://www.ndtv.com/india-news/coronavirus-updates-union-health-minister-harsh-vardhan-lockdown-most-effective-social-vacccine-to-f-2210146  pic.twitter.com/l7I7pUyPdx,1,4.3597515e-06,0.0,假新闻
"Ratan Tata says post linking economy, #COVID-19 ""not by me""  https://www.ndtv.com/india-news/coronavirus-ratan-tata-says-post-linking-economy-covid-19-not-by-me-2210067  pic.twitter.com/tlxBhh6ciK",1,4.2869206e-06,0.0,假新闻
#coronavirusindia #COVID__19 pic.twitter.com/m6l5uCuNLh,1,4.468617e-06,0.0,假新闻
WHO says looking into reports of some COVID patients testing positive again  https://reut.rs/3c8n0X4  pic.twitter.com/hwNZfv9NCe,1,4.3221503e-06,0.0,假新闻
WHO says looking into reports of some COVID patients testing positive again  https://reut.rs/3c7kRLe  pic.twitter.com/Ml5bAY4fjJ,1,4.3221503e-06,0.0,假新闻
"The patience of the 7.5 crore people of the State is ""wearing thin as they face a grim situation with regard to the spread of the COVID-19, says Congress leader Vivek Tankha
 https://trib.al/JQc3H2A ",1,4.3757805e-06,0.0,假新闻
"The patience of the 7.5 crore people of the State is ""wearing thin as they face a grim situation with regard to the spread of the COVID-19, says Congress leader Vivek Tankha
 https://trib.al/8TLTlkY ",1,4.3757805e-06,0.0,假新闻
"As of now, there is no evidence that hydroxychloroquine & similar compounds are effective of treating Covid-19, says WHO Special Envoy for #Covid19 Dr @davidnabarro
#Newstrack (@rahulkanwal)
Live:   http://bit.ly/IT_LiveTV  pic.twitter.com/P6pAs2biyu",1,4.4949115e-06,0.0,假新闻
"""May this Easter give us added strength to successfully overcome COVID-19 and create a healthier planet,"" PM Modi extends greetings on #Easter. pic.twitter.com/vaSXHJ1i74",1,3.878104e-06,0.0,假新闻
"#Podcast | This episode comes at a critical juncture when we are still pondering ways in which the #lockdown can be lifted in a calibrated manner as the battle to contain the spread of #COVID-19 in India continues.
In conversation with Dr. Gautam Menon

 https://trib.al/e2IXmdw ",1,4.078039e-06,0.0,假新闻
"Out of the 85 new COVID-19 positive cases, 26 have a foreign travel/ contact history",1,4.2218066e-06,0.0,假新闻
This is how the world is celebrating Easter during the covid-19 pandemic  https://wapo.st/2K1Gdhb ,1,3.571329e-06,0.0,假新闻
#Covid_19 is 10 times deadlier than swine flu: WHO  https://www.ndtv.com/world-news/covid-19-is-10-times-more-deadly-than-swine-flu-says-world-health-organisation-2211172  pic.twitter.com/K9Tc7WkMj3,1,4.1151025e-06,0.0,假新闻
The nation-wide #lockdown clamped to check the spread of COVID-19 pandemic has impacted the construction work of the new integrated passenger terminal building at #Tiruchi international airport. https://trib.al/CHt16EE ,1,4.4452822e-06,0.0,假新闻
First NYC schools staffer to die with covid-19 was so much more than a principal to her students  https://wapo.st/3cirsT1 ,1,4.314539e-06,0.0,假新闻
"Global #Covid_19 death count rises to 1,20,000: report  https://www.ndtv.com/world-news/coronavirus-updates-global-covid-19-death-count-rises-to-1-20-000-report-2211654  pic.twitter.com/LNqq6h5ACT",1,3.9540155e-06,0.0,假新闻
"All you need to know about #Covid_19 tests, hotspots amid surging cases  https://www.ndtv.com/india-news/all-you-need-to-know-about-covid-19-tests-hotspots-amid-surging-cases-2211662  pic.twitter.com/oDdDABwMe4",1,3.7793627e-06,0.0,假新闻
"A self haircut would have been beyond the skillset of most people but no longer is it so under the COVID-19 lockdown.
#COVID19 #lockdown https://trib.al/VjtxMET ",1,4.2905235e-06,0.0,假新闻
"Highest daily death total pushes Louisiana past 1,000 total covid-19 fatalities  https://wapo.st/3ejZdVX ",1,3.924903e-06,0.0,假新闻
Low-key celebrations for North Korea's founder amid #Covid_19 pandemic  https://www.ndtv.com/world-news/coronavirus-outbreak-low-key-celebrations-for-north-koreas-founder-kim-il-sung-amid-covid-19-pandemi-2212296  pic.twitter.com/jVm86EHgSa,1,4.2046736e-06,0.0,假新闻
"Doctors, Cops Escorting Possible COVID-19 Patient Attacked In Moradabad, UP  https://www.ndtv.com/india-news/doctors-cops-escorting-possible-covid-19-patient-attacked-in-moradabad-up-2212244  #NDTVNewsBeeps pic.twitter.com/mGlxJGTaJX",1,4.360592e-06,0.0,假新闻
Lockdowns should be lifted in two-week stages to stem COVID-19 spread - WHO  https://reut.rs/3clZgPu  pic.twitter.com/qZrxj83Vxs,1,4.221396e-06,0.0,假新闻
Lockdowns should be lifted in two-week stages to stem COVID-19 spread: WHO  https://reut.rs/2V9BrEw  pic.twitter.com/2XHiLw5xK8,1,4.221396e-06,0.0,假新闻
"Three persons, including two women of 35 and 25 years old are tested positive in Nalanda district while, a 60 year old man's sample tested COVID-19 positive in Munger District.",1,4.2627325e-06,0.0,假新闻
"Just in | Rajasthan government launches a WhatsApp chatbot to help and assist the citizens against the COVID-19 pandemic. 
#Rajasthan #COVID19 pic.twitter.com/zx0QoqAjgg",1,4.4250096e-06,0.0,假新闻
A family of 3 gets sick with Covid-19 symptoms. Who has it? Dr. Lisa Sanders explores for @NYTmag. https://nyti.ms/2RC9z9R ,1,4.2343713e-06,0.0,假新闻
#CoronavirusCrisis | Can the economy survive COVID-19? Is the world looking at recession? Here's what NIPFP director Rathin Roy (@EmergingRoy) has to say. #NewsToday pic.twitter.com/2iOO7zC9Cy,1,4.1559415e-06,0.0,假新闻
"Here is a collection of all the cartoons by our cartoonist @surendracart about the #Covid_19 outbreak in India. Click here  https://bit.ly/3etAX3J  

Also let us know your thoughts in comment below. pic.twitter.com/761l5XhqUY",1,4.141611e-06,0.0,假新闻
"#Colleges should not demand fee payments from #students until the ongoing COVID-19 #lockdown is lifted, the All India Council for Technical Education said https://bit.ly/34CzGD8 ",1,4.4352887e-06,0.0,假新闻
"There is no evidence so far about the impact of weather on the spread of #Covid_19 : Ministry 

Updates: https://bit.ly/2XCMhVd ",1,4.4508097e-06,0.0,假新闻
"A look at five major COVID-19 developments.
#ITVideo #FirstUp pic.twitter.com/fPNnx64hsn",1,4.2777765e-06,0.0,假新闻
"Covid-19 is on track to kill far more people in the United States this year than the seasonal flu. But determining just how deadly the coronavirus will be is a key question for epidemiologists, who expect waves of infection that could last into 2022.  https://nyti.ms/2Vulwzy ",1,4.3961168e-06,0.0,假新闻
"Opinion: The ""dreamers"" are an essential part of our covid-19 response  https://wapo.st/3bmold2 ",1,4.2802735e-06,0.0,假新闻
Coronavirus: AI steps up in battle against Covid-19  https://bbc.in/2KgQK89 ,1,4.1716585e-06,0.0,假新闻
"The 78-year-old Covid-19 patient from upscale Defence Colony has succumbed to the disease.
#CoronavirusOutbreak (@jeelanikash) https://www.indiatoday.in/mail-today/story/def-col-man-dies-family-says-didn-t-blame-the-guard-1668253-2020-04-18 ",1,3.9593133e-06,0.0,假新闻
"""You Know It, I Know It"": Trump Says China COVID-19 Deaths Way Ahead Of US  https://www.ndtv.com/world-news/coronavirus-donald-trump-says-chinas-covid-19-deaths-way-ahead-of-us-you-know-it-i-know-it-2214290  #NDTVNewsBeeps #COVID19Pandemic pic.twitter.com/Cgzd7fwky0",1,3.6062868e-06,0.0,假新闻
Case filed after UP hospital's ad says Muslims must test for #Covid_19  https://www.ndtv.com/india-news/coronavirus-uttar-pradesh-case-filed-after-up-hospitals-ad-says-muslims-must-test-for-covid-19-2214532  pic.twitter.com/obhzN7Udx9,1,4.2266447e-06,0.0,假新闻
What to know about being pregnant during the covid-19 pandemic  https://wapo.st/2S47qEv ,1,3.8900166e-06,0.0,假新闻
#COVID-19 cases doubling rate slows to 7.5 days compared to 3.4: centre  https://www.ndtv.com/india-news/coronavirus-cases-doubling-rate-7-5-days-now-compared-to-3-4-days-before-lockdown-says-government-2214994  pic.twitter.com/zhhMJlzyOM,1,4.212934e-06,0.0,假新闻
"Watch | ""Our challenge is when someone becomes pre-symptomatic from asymptomatic"": Dr SK Sarin, Chairman, Delhi Government COVID-19 Panel

@LRC_NDTV #CoronavirusPandemic pic.twitter.com/m6nD6tRqXI",1,4.3381524e-06,0.0,假新闻
"Mark Zuckerberg writes for The Post: ""How data can aid the fight against covid-19""  https://wapo.st/3apKR36 ",1,3.8962394e-06,0.0,假新闻
"It could ""take years to work out"" why there are so many more deaths with no link to coronavirus, says Nick Stripe of the ONS 

People may be avoiding hospital, or there could be underreporting of Covid-19 deaths  

 https://bbc.in/UKDeaths20YearHigh  pic.twitter.com/XmQTWFayfX",1,4.3041873e-06,0.0,假新闻
".@OnReality_Check | ""At all times, at the back of your mind, you know that you are working in an infected atmosphere so there is a fear"": Dr Anjan Trikha, Chairman of Clinical Managerial Group Covid Centre, AIIMS  pic.twitter.com/j4TTAxP25p",1,4.3538894e-06,0.0,假新闻
"Chief of centre's COVID-19 inspection team writes to West Bengal government, seeks detailed report of #coronavirus situation in the state. pic.twitter.com/p8h48b0WQn",1,4.3354803e-06,0.0,假新闻
"""You would think that being sheltered in place means you have more control, but I actually feel a deep loss of control."" 

This is what it's like inside a South Bronx apartment when you have Covid-19 and a family of 8 to care for.  https://nyti.ms/2yydU7C ",1,4.1510298e-06,0.0,假新闻
"Trump asks Birx if there's a ""good chance that covid will not come back"" in the fall. 

 pic.twitter.com/MkOLaZSvPx",1,4.18373e-06,0.0,假新闻
Officer makes it to daughter's birth after Covid-19 test fast-tracked  https://bbc.in/2KrcrTb ,1,4.4829676e-06,0.0,假新闻
"How will the UK move to the next phase of Covid-19 response, after the lockdown? asks @BBCLauraK

""Monitoring what's happening and making sure that we move at the right time is absolutely critical,"" replies Matt Hancock

 http://bbc.in/2Kp9l27  pic.twitter.com/RP4mANxrTh",1,3.9911506e-06,0.0,假新闻
"""In these 30 days of lockdown, we have been more or less stable. One of our crucial tool has been testing"": CK Mishra, COVID empowered group

#CoronavirusPandemic pic.twitter.com/uUhqQiCmfA",1,3.7886587e-06,0.0,假新闻
"Watch | ""We want to create a structure where we test most people, treat them according to need and then ensure that we are able to treat, save lives"": CK Mishra, COVID empowered group 

#CoronavirusPandemic pic.twitter.com/IeTOPmWnGE",1,3.5484334e-06,0.0,假新闻
"""We have been able to cut transmission, minimise spread and increase doubling rate. We have been able to consistently ramp up testing"": CK Mishra, COVID empowered group

#CoronavirusPandemic",1,4.1935486e-06,0.0,假新闻
"Watch | ""Our #coronavirus testing strategy has been focused, targeted and has been evolving"": CK Mishra, COVID empowered group  pic.twitter.com/Qfx8lxgjXs",1,4.009799e-06,0.0,假新闻
"""Mom, I just don't know how to stay well"": Inside the nation's worst known outbreak of covid-19 at a youth prison  https://wapo.st/3543Sr4 ",1,4.3077803e-06,0.0,假新闻
Trump administration says it will help cover the cost of treating uninsured covid-19 patients  https://wapo.st/2Y9dWh5 ,1,3.9535253e-06,0.0,假新闻
"Coronavirus US live: deaths in America from Covid-19 surpass 50,000  https://www.theguardian.com/world/live/2020/apr/24/coronavirus-us-live-news-trump-cuomo-georgia-cases-latest?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587744651 ",1,4.2685824e-06,0.0,假新闻
".@sumiti_s and Smruti Thakkar, #COVID survivors and plasma donors, speak to @Ankit_Tyagi01 about their experience of donating the plasma.
#ITVideo
More Videos:  https://indiatoday.in/videos  pic.twitter.com/ncc2SrWgF4",1,4.1965254e-06,0.0,假新闻
"""Self-Reliance Biggest Lesson From COVID-19 Crisis,"" Says PM Modi  https://www.ndtv.com/india-news/coronavirus-pm-narendra-modi-says-self-reliance-biggest-lesson-from-covid-19-crisis-2217426  #NDTVNewsBeeps pic.twitter.com/XhPPaIFmfP",1,3.999972e-06,0.0,假新闻
"More than 50,000 Americans have died of coronavirus.

The necessary isolation covid-19 imposes has robbed the bereaved of proper goodbyes. This is how they lived  and what was lost when they died.  https://wapo.st/3cR5Ttn ",1,4.448454e-06,0.0,假新闻
A 100-year-old WWII veteran dies of covid-19 a century after the flu pandemic killed his twin brother  https://wapo.st/3568Nrh ,1,4.2991087e-06,0.0,假新闻
"""We will take swift action against anyone unlawfully selling fake kits or PPE""

Lynne Owens from the National Crime Agency says a man was arrested and charged after being caught making and selling Covid-19 treatment kits

Latest updates:  http://bbc.in/3eOgEhH  pic.twitter.com/KD9Z4JrElc",1,4.4442777e-06,0.0,假新闻
"The WHO is warning governments against issuing ""immunity passports, saying that there was no evidence that a person who has recovered from covid-19 is immune from a second infection.

Follow our live coronavirus updates:  https://wapo.st/3cPfFvI ",1,4.22324e-06,0.0,假新闻
"The global death toll from COVID-19 stands at more than 200,000.
#CoronavirusOutbreak https://www.indiatoday.in/world/story/what-you-need-to-know-today-about-the-virus-outbreak-1671190-2020-04-26 ",1,4.229911e-06,0.0,假新闻
"#Rajasthan reports 58 more Covid-19 cases
#CoronavirusOutbreak
Live updates:  https://bit.ly/3eQTzuG  pic.twitter.com/sGixqsXKTD",1,4.480604e-06,0.0,假新闻
"#AFWAFactCheck
A photo of a woman is going viral on social media with the claim that this is Dr Megha Vyas from Pune who died of Covid-19. Here is the truth behind this viral claim  pic.twitter.com/SSgA21HaQz",1,3.9828806e-06,0.0,假新闻
Government should impose #COVID cess on ultra-rich: HD Kumaraswamy  https://www.ndtv.com/india-news/government-should-lower-cost-of-living-impose-covid-cess-on-ultra-rich-says-hd-kumaraswamy-2218877  pic.twitter.com/1inF0JtlZY,1,4.061505e-06,0.0,假新闻
"Perspective: If you get covid-19, leaving your house may be the best way to protect your family  https://wapo.st/2YecJ7Q ",1,4.2556167e-06,0.0,假新闻
"Guardian front page, Wednesday 29 April 2020: Covid-19 crisis could lead to 18,000 more cancer deaths, experts warn  pic.twitter.com/R2kyQe8w6j",1,4.205937e-06,0.0,假新闻
"Sick with #COVID19 or think you might have COVID-19 symptoms? Follow these steps to help protect other people in your home and community. Watch the video to know more.  #NewsMo #Vertical  (@PoojaShali)
#CoronavirusIndia #RE  pic.twitter.com/OmLuGEhyy9",1,4.2451466e-06,0.0,假新闻
"""No Evidence To Support Plasma Therapy As COVID-19 Treatment"": Government  https://www.ndtv.com/india-news/no-evidence-to-support-plasma-therapy-as-coronavirus-treatment-government-2219741  #NDTVNewsBeeps #coronavirus pic.twitter.com/hSBWKxCIKt",1,4.234056e-06,0.0,假新闻
"CNN anchor Brooke Baldwin's battle with covid-19 took her to ""some very dark places""  https://wapo.st/2Sfj1jS ",1,4.2843576e-06,0.0,假新闻
"The death of a 55-year-old CRPF personnel due to COVID-19 and about 50 other troops of his battalion being infected with the disease have rung alarm bells in the establishment.
#CRPF #COVID19 https://trib.al/mYGQ4q2 ",1,4.4592857e-06,0.0,假新闻
"The death of a 55-year-old CRPF personnel due to COVID-19 and about 50 other troops of his battalion being infected with the disease have rung alarm bells in the establishment.
#CRPF #COVID19 https://trib.al/4BjIxfd ",1,4.4592857e-06,0.0,假新闻
"""Second-week crash"" is time of peril for some covid-19 patients  https://wapo.st/2SgyTT9 ",1,4.4808476e-06,0.0,假新闻
"""This is a really promising first step""

Chief scientific adviser Sir Patrick Vallance says the drug Remdesivir, made for Ebola, is ""definitely not a magic bullet"" to cure Covid-19, but shows it will be possible for drugs to have an impact on the virus

 https://bbc.in/2YiIXiw  pic.twitter.com/kShqEgy4Pc",1,4.4215753e-06,0.0,假新闻
"We're not sleeping well, our hands are dry from too much sanitizer, and our brains are foggy from reading too much about covid-19. Take a step back and pay attention to your mental and physical needs during this time.

A guide to taking care of yourself.  https://wapo.st/3d2p1V6 ",1,4.0701207e-06,0.0,假新闻
Armed protesters demonstrate against Covid-19 lockdown at Michigan capitol  https://www.theguardian.com/us-news/2020/apr/30/michigan-protests-coronavirus-lockdown-armed-capitol?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588289418 ,1,4.264912e-06,0.0,假新闻
#CoronavirusCrisis | It's now clinically proven that COVID-19 is infecting your dreams! Watch this report. #ITVideo pic.twitter.com/GrZOpxoNkK,1,3.754317e-06,0.0,假新闻
"Watch these extremely happy visuals of an 82-year-old woman returning home after recovering from COVID-19. #IndiaFightsCorona #ITVideo
(@sahiljoshii) pic.twitter.com/SY4MfKYHDd",1,4.0263567e-06,0.0,假新闻
"Art | We ask four #artists cooped inside their homes in the COVID-19 #lockdown, what do they see when they look outside their windows. https://trib.al/z3my4RS ",1,3.8651e-06,0.0,假新闻
"D.C., Maryland and Virginia pass 2,000 covid-19 deaths; disclose most infections in one day  https://wapo.st/3aOsmWs ",1,3.986932e-06,0.0,假新闻
Perspective: The Defense Production Act alone is no cure-all for covid-19 supply issues  https://wapo.st/2Yn3By3 ,1,4.109812e-06,0.0,假新闻
"""Today was supposed to be my wedding day - until Covid-19 intervened""

Jon Kelly's toast to his cancelled wedding ð¥
 https://bbc.in/2YxYAm6 ",1,4.2778333e-06,0.0,假新闻
"Watch these extremely happy visuals of an 82-year-old woman returning home after recovering from COVID-19. #IndiaFightsCorona #ITVideo
(@sahiljoshii) pic.twitter.com/kDmYr4aR6K",1,4.0263567e-06,0.0,假新闻
"Beaumont re-elected World Rugby chairman, calls for unity amid COVID-19 crisis  https://reut.rs/3feNCbm  pic.twitter.com/UgHnPCDGhy",1,4.3432274e-06,0.0,假新闻
#coronavirus #Covid_19 pic.twitter.com/8TheHzHemt,1,4.468617e-06,0.0,假新闻
#Dharavi #COVID__19 pic.twitter.com/on2z6rNxGJ,1,4.468617e-06,0.0,假新闻
"Just now | 25 more BSF personnel posted in Jama Masjid area test COVID 19 positive, 58 tested negative, reports @vijaita
#COVID19 #BSF",1,4.2978463e-06,0.0,假新闻
"Just now | 17 more COVID-19 positive cases reported from Bihar's West and East Champaran, Bhagalpur, and Shekhar districts taking the State's total number  to 502, reports @AmarnathTewary
#COVID19 #Bihar",1,4.493763e-06,0.0,假新闻
"A woman, her brother and their mother, all lost to covid-19  https://wapo.st/2YqiEqz ",1,4.130204e-06,0.0,假新闻
J. Crew files for bankruptcy as preppy retailer succumbs to COVID-19 fallout  https://reut.rs/2xwEoGg  pic.twitter.com/lGPCmXTmro,1,4.228971e-06,0.0,假新闻
"Just in | One more COVID-19 positive case of a 25 year old male from Samastipur district takes the total number to 526 in the state, reports @AmarnathTewary
#COVID19 #Bihar",1,4.4212597e-06,0.0,假新闻
"Government report predicts covid-19 cases will reach 200,000 a day by June 1  https://wapo.st/35uifVG ",1,4.221815e-06,0.0,假新闻
"UK COVID-19 death toll rises above 30,000, highest in Europe  pic.twitter.com/TKXCFuJLGM",1,4.404022e-06,0.0,假新闻
Perspective: The forgotten president who can offer us guidance as we fight covid-19  https://wapo.st/2L0u9gz ,1,4.069838e-06,0.0,假新闻
"Indian economy under Covid-fire, unemployment rate rises. Is your job safe? 
Watch this and more on #Newstrack with @rahulkanwal :   https://bit.ly/3forLOF 
#IndiaFightsCorona #Covid19 #RE pic.twitter.com/YpPzc1MUVc",1,4.3766318e-06,0.0,假新闻
"Indian economy under Covid-fire, unemployment rate rises. Is your job safe? Find out on #Newstrack with @rahulkanwal at 8:30 PM pic.twitter.com/YjnvFSKg0z",1,4.369271e-06,0.0,假新闻
"Behind closed doors, France's COVID-19 death toll likely to jump  https://reut.rs/2YEwnu7  pic.twitter.com/bu6mM5dPg5",1,4.2458955e-06,0.0,假新闻
"Read more about how it actually feels to have Covid-19, from people who've had it.  https://nyti.ms/2LiWLSB ",1,4.094348e-06,0.0,假新闻
Why so many people are convinced that they had covid-19 already  https://wapo.st/3dqgw6n ,1,4.3025784e-06,0.0,假新闻
Children are falling ill with a mysterious inflammatory syndrome thought to be linked to covid-19  https://wapo.st/2YHnpfA ,1,4.2881875e-06,0.0,假新闻
"Black men and women are nearly twice as likely to die with Covid-19 as their white counterparts, according to new analysis from the Office for National Statistics  https://bbc.in/2YNMu8V  pic.twitter.com/8PDEMI4QH0",1,4.229044e-06,0.0,假新闻
"India set to bring back thousands of its nationals stranded abroad due to #COVID #lockdown. 
(@loveenatandon )
#FirstUp #Coronavirus pic.twitter.com/H1BpUsCon2",1,4.3333807e-06,0.0,假新闻
".@OnReality_Check | ""The (#COVID19) spread which is occurring because of the people who are apparently alright is the key question"": Dr Rajesh Malhotra, Chief COVID Faculty, AIIMS  pic.twitter.com/yLyuZX0hLf",1,4.4962144e-06,0.0,假新闻
India coronavirus: Why celebrating Covid-19 'success models' is dangerous  https://bbc.in/2WG8HCS ,1,4.419329e-06,0.0,假新闻
"Coronavirus: Nine Chelsea Pensioners die with Covid-19, hospital says  https://bbc.in/2LclDeA ",1,4.457742e-06,0.0,假新闻
"The Mexican government is not reporting hundreds, possibly thousands, of deaths from the coronavirus in Mexico City. More than 3 times as many people may have died from Covid-19 in Mexico City than federal statistics show, according to a Times analysis.  https://nyti.ms/2zhfY4i ",1,4.4666704e-06,0.0,假新闻
"Obama says end to Michael Flynn case puts rule of law at risk, calls covid-19 response a ""disaster  https://wapo.st/3fwXv49 ",1,3.5830851e-06,0.0,假新闻
"Obama says end to Michael Flynn case puts rule of law at risk, calls covid-19 response a ""disaster  https://wapo.st/3fuigh3 ",1,3.5830851e-06,0.0,假新闻
Voices from the Pandemic: What life becomes when covid-19 won't go away  https://wapo.st/2zqcqg9 ,1,4.2789675e-06,0.0,假新闻
"She dreamed of leading the Navajo Nation ""with respect and dignity."" Then she caught covid-19.  https://wapo.st/2Le97eH ",1,3.836375e-06,0.0,假新闻
China reports 17 more COVID-19 cases amid new infections in Wuhan  https://reut.rs/2SUhy2L  pic.twitter.com/WLxCNtCKzS,1,4.295371e-06,0.0,假新闻
"Just in: Entire world feels India has been able to successfully protect itself from COVID-19, States played major role in this, says PM #Modi. (PTI)",1,4.310612e-06,0.0,假新闻
"Sen. Paul suggested that because the death rate in children is low, schools should be allowed to reopen district by district.

Dr. Fauci warned against being ""cavalier in thinking that children are completely immune to the deleterious effects of Covid-19.
 https://nyti.ms/2yTgYvx  pic.twitter.com/pLKpNAovtJ",1,3.791051e-06,0.0,假新闻
Anyone booking a holiday is taking a chance on future of COVID-19 outbreak - UK minister  https://reut.rs/2Z4RupP  pic.twitter.com/IwYslJjo3S,1,4.3238447e-06,0.0,假新闻
"Social media is already filling up with misinformation about a Covid-19 vaccine, months or years before one even exists. ""The anti-vaxxers have been practicing for this, writes @kevinroose. ""And I'm worried that they will be unusually effective. https://nyti.ms/360296C ",1,4.0806963e-06,0.0,假新闻
Watch the latest developments related to COVID-19 crisis. #InfoCorona #ITLivestream @SardesaiRajdeep https://www.pscp.tv/w/cYv0izMyMDQ4MDl8MU1ueG5Ra2VyanlKT2mvKGFa3GvbgeKLbHw9kDVBILmuMbjtc1L9Ds6fpSSa ,1,4.130421e-06,0.0,假新闻
"Almost all 3,500 #COVID beds in Mumbai taken. Hospitals make big change  https://www.ndtv.com/mumbai-news/coronavirus-news-almost-all-3-500-covid-beds-in-mumbai-taken-hospitals-make-big-change-2228653  pic.twitter.com/e3k4XMSXOP",1,4.4853796e-06,0.0,假新闻
UK says Belgium is worse on COVID-19 deaths per million  https://reut.rs/2Lpj9cH  pic.twitter.com/EgcStzw8R3,1,4.2041283e-06,0.0,假新闻
"Covid has dropped the curtain on live entertainment.

So what happens to your tickets?  https://wapo.st/2YYa038 ",1,4.483549e-06,0.0,假新闻
"Perspective: Covid testing is about saving lives.

Trump thinks it's just about numbers.  https://wapo.st/2WtCDTX ",1,3.9269776e-06,0.0,假新闻
Can the mega Modi stimulus cure covid-infected economy? West Bengal finance minister @DrAmitMitra joins @rahulkanwal for an exclusive conversation on the #Newstrack at 8:30 PM pic.twitter.com/LhLZpAYyuZ,1,4.37558e-06,0.0,假新闻
Global report: US House passes $3tn stimulus as experts track Covid-19-linked syndrome  https://www.theguardian.com/world/2020/may/16/global-report-democrats-push-for-3tn-stimulus-as-experts-track-covid-linked-syndrome?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589610414 ,1,4.260794e-06,0.0,假新闻
#CoronavirusCrisis | How accurate is #Delhi's COVID death stats? Watch this report by India Today's @Milan_reports. #ITVideo pic.twitter.com/n2JLsw0ZhM,1,3.585006e-06,0.0,假新闻
"Take a look at the top 12 countries with the highest numbers of #Coronavirus cases.
#DIU #COVID #COVID19 #RE pic.twitter.com/LR6BWkIfKK",1,4.017079e-06,0.0,假新闻
"Take a look at the top 12 countries with highest numbers of #Coronavirus cases.
#DIU #COVID #COVID19 pic.twitter.com/0W1JggEKRq",1,4.141627e-06,0.0,假新闻
"For these migrants, Partition plays out on their never-ending journey back home  https://trib.al/HQ9HJGs  #lockdown #covid-19",1,3.838842e-06,0.0,假新闻
"Tuesday's Metro: ""The hidden Covid cases"" (via @BBCHelena) #TomorrowsPapersToday #BBCPapers pic.twitter.com/3lF2orSSaa",1,4.2544925e-06,0.0,假新闻
#CoronavirusCrisis | Is #China hiding COVID count? Watch this report by India Today's #AnkiitKoomar. #IndiaFirst pic.twitter.com/AJTXp6vIwL,1,4.1165704e-06,0.0,假新闻
#NDTVExclusive | Can CT scans detect #coronavirus? From inside a COVID ICU @OnReality_Check pic.twitter.com/rcdW6vwcI5,1,4.3159926e-06,0.0,假新闻
Tens of thousands of people across the United States have applied for the job of cold-calling strangers who may have been exposed to Covid-19. Here's what it's like.  https://nyti.ms/2TjjNwK ,1,4.437903e-06,0.0,假新闻
An American pilot dedicated her life to serving people in remote Indonesian villages. She died trying to deliver covid-19 tests.  https://wapo.st/2TfAhGo ,1,4.4498247e-06,0.0,假新闻
"This sudden surge in Covid numbers has forced the Centre to evaluate, review, and redraft their strategy again.
#IndiaFightsCorona https://www.indiatoday.in/india/story/coronavirus-numbers-soaring-new-plan-in-place-to-contain-large-outbreak-1679470-2020-05-19 ",1,4.4663293e-06,0.0,假新闻
